name,description,category_id,email,phone,website,address,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured,is_verified
Poznań Kitchen,"Quality asian restaurants services in Poznań, Poland. Professional and reliable business serving the local community.",30,info@poznańkitchen.com,+99-952-5086,https://www.poznańkitchen.com,636 King Street,Poznań,Poland,92261,54.030361,-5.672553,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Asian Fusion Constanța,"Quality asian restaurants services in Constanța, Romania. Professional and reliable business serving the local community.",30,info@asianfusionconstanța.com,+96-204-3786,https://www.asianfusionconstanța.com,555 High Street,Constanța,Romania,18849,56.884316,23.597792,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bamboo Prešov,"Quality asian restaurants services in Prešov, Slovakia. Professional and reliable business serving the local community.",30,info@bambooprešov.com,+55-806-5986,https://www.bambooprešov.com,601 Church Street,Prešov,Slovakia,70092,59.28592,0.837301,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bamboo Kranj,"Quality asian restaurants services in Kranj, Slovenia. Professional and reliable business serving the local community.",30,info@bambookranj.com,+86-892-1388,https://www.bambookranj.com,105 Main Street,Kranj,Slovenia,49230,45.429707,8.919952,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Västerås Kitchen,"Quality asian restaurants services in Västerås, Sweden. Professional and reliable business serving the local community.",30,info@västeråskitchen.com,+55-483-4414,https://www.västeråskitchen.com,36 High Street,Västerås,Sweden,43898,59.874228,26.016051,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Repair Innsbruck,"Quality auto repair services in Innsbruck, Austria. Professional and reliable business serving the local community.",10,info@repairinnsbruck.com,+75-852-1495,https://www.repairinnsbruck.com,411 Queen Street,Innsbruck,Austria,56788,69.673349,3.886797,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Garage Plovdiv,"Quality auto repair services in Plovdiv, Bulgaria. Professional and reliable business serving the local community.",10,info@garageplovdiv.com,+77-707-8545,https://www.garageplovdiv.com,3 King Street,Plovdiv,Bulgaria,48311,64.317925,20.060082,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Repair Zagreb,"Quality auto repair services in Zagreb, Croatia. Professional and reliable business serving the local community.",10,info@repairzagreb.com,+95-174-2431,https://www.repairzagreb.com,813 King Street,Zagreb,Croatia,61385,44.285534,1.731839,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Repair Larnaca,"Quality auto repair services in Larnaca, Cyprus. Professional and reliable business serving the local community.",10,info@repairlarnaca.com,+63-654-6374,https://www.repairlarnaca.com,670 Church Street,Larnaca,Cyprus,25835,61.516591,-6.192445,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Garage Liberec,"Quality auto repair services in Liberec, Czech Republic. Professional and reliable business serving the local community.",10,info@garageliberec.com,+65-772-3628,https://www.garageliberec.com,930 King Street,Liberec,Czech Republic,39265,43.059114,-8.445187,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Garage Esbjerg,"Quality auto repair services in Esbjerg, Denmark. Professional and reliable business serving the local community.",10,info@garageesbjerg.com,+70-477-9076,https://www.garageesbjerg.com,504 Queen Street,Esbjerg,Denmark,33057,65.751679,1.345407,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
CarCare Pärnu,"Quality auto repair services in Pärnu, Estonia. Professional and reliable business serving the local community.",10,info@carcarepärnu.com,+98-246-7166,https://www.carcarepärnu.com,962 Church Street,Pärnu,Estonia,24221,40.783072,19.720977,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
CarCare Tampere,"Quality auto repair services in Tampere, Finland. Professional and reliable business serving the local community.",10,info@carcaretampere.com,+84-232-8551,https://www.carcaretampere.com,800 King Street,Tampere,Finland,44388,48.042915,17.622195,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Garage Heraklion,"Quality auto repair services in Heraklion, Greece. Professional and reliable business serving the local community.",10,info@garageheraklion.com,+91-408-4031,https://www.garageheraklion.com,231 Queen Street,Heraklion,Greece,44064,58.974417,23.621017,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Szeged Motors,"Quality auto repair services in Szeged, Hungary. Professional and reliable business serving the local community.",10,info@szegedmotors.com,+42-994-2632,https://www.szegedmotors.com,577 Church Street,Szeged,Hungary,28035,56.77809,27.11461,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
CarCare Waterford,"Quality auto repair services in Waterford, Ireland. Professional and reliable business serving the local community.",10,info@carcarewaterford.com,+42-177-4623,https://www.carcarewaterford.com,74 Church Street,Waterford,Ireland,53204,43.81643,16.65762,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Repair Milan,"Quality auto repair services in Milan, Italy. Professional and reliable business serving the local community.",10,info@repairmilan.com,+93-710-2201,https://www.repairmilan.com,376 Main Street,Milan,Italy,29459,56.713541,21.518399,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
CarCare Liepāja,"Quality auto repair services in Liepāja, Latvia. Professional and reliable business serving the local community.",10,info@carcareliepāja.com,+83-335-9472,https://www.carcareliepāja.com,877 Queen Street,Liepāja,Latvia,96418,49.801686,-0.746211,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
CarCare Klaipėda,"Quality auto repair services in Klaipėda, Lithuania. Professional and reliable business serving the local community.",10,info@carcareklaipėda.com,+75-413-3310,https://www.carcareklaipėda.com,965 King Street,Klaipėda,Lithuania,64888,56.683786,18.015558,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
CarCare Dudelange,"Quality auto repair services in Dudelange, Luxembourg. Professional and reliable business serving the local community.",10,info@carcaredudelange.com,+94-613-5180,https://www.carcaredudelange.com,161 Church Street,Dudelange,Luxembourg,20767,37.965097,-9.697854,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
CarCare Sliema,"Quality auto repair services in Sliema, Malta. Professional and reliable business serving the local community.",10,info@carcaresliema.com,+86-872-2756,https://www.carcaresliema.com,351 Queen Street,Sliema,Malta,94743,37.688484,-3.052426,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Wrocław Motors,"Quality auto repair services in Wrocław, Poland. Professional and reliable business serving the local community.",10,info@wrocławmotors.com,+70-516-2912,https://www.wrocławmotors.com,177 High Street,Wrocław,Poland,71543,45.869427,15.653833,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
AutoFix Iași,"Quality auto repair services in Iași, Romania. Professional and reliable business serving the local community.",10,info@autofixiași.com,+52-824-2180,https://www.autofixiași.com,27 King Street,Iași,Romania,85025,41.483291,1.148657,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Repair Banská Bystrica,"Quality auto repair services in Banská Bystrica, Slovakia. Professional and reliable business serving the local community.",10,info@repairbanskábystrica.com,+92-343-9659,https://www.repairbanskábystrica.com,932 King Street,Banská Bystrica,Slovakia,59869,67.295936,-4.783465,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Koper Motors,"Quality auto repair services in Koper, Slovenia. Professional and reliable business serving the local community.",10,info@kopermotors.com,+82-810-9948,https://www.kopermotors.com,127 Queen Street,Koper,Slovenia,76830,69.313257,26.34109,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
CarCare Uppsala,"Quality auto repair services in Uppsala, Sweden. Professional and reliable business serving the local community.",10,info@carcareuppsala.com,+86-357-4443,https://www.carcareuppsala.com,419 King Street,Uppsala,Sweden,47762,59.618789,7.112377,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Linz Cars,"Quality automotive services in Linz, Austria. Professional and reliable business serving the local community.",33,info@linzcars.com,+65-796-7973,https://www.linzcars.com,434 High Street,Linz,Austria,83558,48.910714,-8.315023,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Auto Sofia,"Quality automotive services in Sofia, Bulgaria. Professional and reliable business serving the local community.",33,info@autosofia.com,+85-346-2501,https://www.autosofia.com,524 Church Street,Sofia,Bulgaria,83755,56.686004,1.386069,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Auto Osijek,"Quality automotive services in Osijek, Croatia. Professional and reliable business serving the local community.",33,info@autoosijek.com,+83-430-5400,https://www.autoosijek.com,398 Church Street,Osijek,Croatia,13676,64.985237,-8.269799,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Vehicle Famagusta,"Quality automotive services in Famagusta, Cyprus. Professional and reliable business serving the local community.",33,info@vehiclefamagusta.com,+39-676-2833,https://www.vehiclefamagusta.com,780 High Street,Famagusta,Cyprus,75695,65.963623,18.367098,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Auto Brno,"Quality automotive services in Brno, Czech Republic. Professional and reliable business serving the local community.",33,info@autobrno.com,+60-511-3029,https://www.autobrno.com,819 Church Street,Brno,Czech Republic,17460,47.835945,17.4565,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Aarhus Cars,"Quality automotive services in Aarhus, Denmark. Professional and reliable business serving the local community.",33,info@aarhuscars.com,+50-558-3350,https://www.aarhuscars.com,130 Main Street,Aarhus,Denmark,25164,63.016108,-1.725107,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Vehicle Tallinn,"Quality automotive services in Tallinn, Estonia. Professional and reliable business serving the local community.",33,info@vehicletallinn.com,+77-627-9041,https://www.vehicletallinn.com,66 King Street,Tallinn,Estonia,57704,67.66952,9.078298,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Tampere Cars,"Quality automotive services in Tampere, Finland. Professional and reliable business serving the local community.",33,info@tamperecars.com,+43-864-5798,https://www.tamperecars.com,967 Main Street,Tampere,Finland,17666,35.112606,17.395247,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Motors Athens,"Quality automotive services in Athens, Greece. Professional and reliable business serving the local community.",33,info@motorsathens.com,+67-639-1818,https://www.motorsathens.com,181 Queen Street,Athens,Greece,58402,52.578185,4.567351,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Motors Szeged,"Quality automotive services in Szeged, Hungary. Professional and reliable business serving the local community.",33,info@motorsszeged.com,+46-379-8640,https://www.motorsszeged.com,308 High Street,Szeged,Hungary,56902,56.790511,-6.153086,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Vehicle Galway,"Quality automotive services in Galway, Ireland. Professional and reliable business serving the local community.",33,info@vehiclegalway.com,+33-820-5843,https://www.vehiclegalway.com,662 Church Street,Galway,Ireland,40013,42.79368,-6.741822,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Motors Milan,"Quality automotive services in Milan, Italy. Professional and reliable business serving the local community.",33,info@motorsmilan.com,+49-721-4623,https://www.motorsmilan.com,763 High Street,Milan,Italy,53983,65.055324,25.759446,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Liepāja Cars,"Quality automotive services in Liepāja, Latvia. Professional and reliable business serving the local community.",33,info@liepājacars.com,+31-785-4408,https://www.liepājacars.com,216 Main Street,Liepāja,Latvia,22372,55.616412,22.057494,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Motors Šiauliai,"Quality automotive services in Šiauliai, Lithuania. Professional and reliable business serving the local community.",33,info@motorsšiauliai.com,+58-812-1546,https://www.motorsšiauliai.com,122 Main Street,Šiauliai,Lithuania,84775,53.130656,-2.75164,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Auto Differdange,"Quality automotive services in Differdange, Luxembourg. Professional and reliable business serving the local community.",33,info@autodifferdange.com,+32-446-3225,https://www.autodifferdange.com,128 King Street,Differdange,Luxembourg,49495,62.20202,27.800005,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Drive Sliema,"Quality automotive services in Sliema, Malta. Professional and reliable business serving the local community.",33,info@drivesliema.com,+99-450-7923,https://www.drivesliema.com,679 Main Street,Sliema,Malta,72777,51.811098,0.540053,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Vehicle Łódź,"Quality automotive services in Łódź, Poland. Professional and reliable business serving the local community.",33,info@vehiclełódź.com,+86-693-2239,https://www.vehiclełódź.com,127 High Street,Łódź,Poland,78463,66.321265,4.787875,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Motors Iași,"Quality automotive services in Iași, Romania. Professional and reliable business serving the local community.",33,info@motorsiași.com,+66-345-8335,https://www.motorsiași.com,229 Queen Street,Iași,Romania,42687,55.49703,18.920254,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Auto Bratislava,"Quality automotive services in Bratislava, Slovakia. Professional and reliable business serving the local community.",33,info@autobratislava.com,+83-103-4038,https://www.autobratislava.com,786 High Street,Bratislava,Slovakia,30774,65.236708,13.002875,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
