name,description,address,phone_number,website,email,category,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured
AUTO PLUS,Professional car repair services.,"60 Rue François 1er, 75008 Paris, France",06 07 50 03 00,,info@autoplus.com,Auto Repair,Paris,France,,48.869896,2.302023,,,,,,,,true,true,false
AUTO-BERLIN,Professional car repair services.,"Gesellschaftstraße 19-21, 13409 Berlin, Germany",030 48816618,http://www.auto-berlin.de/,info@autoberlin.com,Auto Repair,Berlin,Germany,,52.561299,13.376218,,,,,,,,true,true,false
AUTO-TEC VALENCIA,Professional car repair services.,"Carrer del Pintor Ferrer Calatayud, 15, Algirós, 46022 València, Valencia, Spain",963 55 49 12,https://www.boschcarservice.com/es/es/,info@autotecvalencia.com,Auto Repair,Valencia,Spain,,39.467644,-0.337481,,,,,,,,true,true,false
AUTOS LORENTE - Venta Vehículos Ocasión - Tasación de Vehículos en Valencia,Professional store services.,"Av. Camí Nou, 33, 46910 Benetússer, Valencia, Spain",637 49 81 87,http://www.autoslorente.com/,info@autoslorenteventavehiculosocasiontasaciondevehiculosenvalencia.com,Retail,Valencia,Spain,,39.424642,-0.394632,,,,,,,,true,true,false
AUTOS RUIZ,Professional store services.,"Avinguda de Pérez Galdós, 107, L'Olivereta, 46018 València, Valencia, Spain",629 38 29 25,https://autosruiz.com/,info@autosruiz.com,Retail,Valencia,Spain,,39.471263,-0.393262,,,,,,,,true,true,false
AUTOSCHMIEDE®,Professional car repair services.,"Colditzstraße 21-23, 12099 Berlin, Germany",030 78001996,https://www.autoschmiede.de/,info@autoschmiede.com,Auto Repair,Berlin,Germany,,52.457602,13.393856,,,,,,,,true,true,false
AVEDA Secret Garden Hamburg,Professional hair salon services.,"St. Anscharplatz 10, 20354 Hamburg, Germany",040 209339170,http://www.secretgarden-hamburg.de/,info@avedasecretgardenhamburg.com,Beauty Salon,Hamburg,Germany,,53.55525,9.98527,,,,,,,,true,true,false
AVIA,Professional gas station services.,"Av. Jean Chaubet 142, 31500 Toulouse, France",05 61 80 76 38,https://www.picoty.fr/?utm_source=gmb,info@avia.com,Gas Stations,Toulouse,France,,43.604808,1.478878,,,,,,,,true,true,false
AVIA TOULOUSE RANGUEIL,Professional gas station services.,"56 Av. de Rangueil 56, 31400 Toulouse, France",05 61 52 99 03,https://www.picoty.fr/?utm_source=gmb,info@aviatoulouserangueil.com,Gas Stations,Toulouse,France,,43.575044,1.455979,,,,,,,,true,true,false
AVOCATIA | Marseille,Professional consultant services.,"23/25 Rue Edmond Rostand, 13006 Marseille, France",04 88 60 55 72,http://www.avocatia.com/,info@avocatiamarseille.com,Business Consultants,Marseille,France,,43.287978,5.380596,,,,,,,,true,true,false
AVS CONSULTING,Professional consultant services.,"Pl. de la Legió Espanyola, 12, Entlo.3, El Pla del Real, 46010 València, Valencia, Spain",607 54 44 44,https://www.avsconsulting.es/conozcanos/,info@avsconsulting.com,Business Consultants,Valencia,Spain,,39.4782,-0.366138,,,,,,,,true,true,false
AXA Assurance et Banque Cedric Burlotto,Professional insurance agency services.,"43 Rue La Fayette, 75009 Paris, France",01 53 21 00 08,https://agence.axa.fr/distributeur/0003715604?utm_campaign=Multidiffusion&utm_content=0003715604&utm_medium=local&utm_source=GMB,info@axaassuranceetbanquecedricburlotto.com,Insurance Agencies,Paris,France,,48.8749,2.33971,,,,,,,,true,true,false
AXA Assurance et Banque Corso - Mesanguy,Professional insurance agency services.,"94 Bd Beaumarchais, 75011 Paris, France",01 55 28 34 34,https://agence.axa.fr/distributeur/0003312404?utm_campaign=Multidiffusion&utm_content=0003312404&utm_medium=local&utm_source=GMB,info@axaassuranceetbanquecorsomesanguy.com,Insurance Agencies,Paris,France,,48.86,2.36782,,,,,,,,true,true,false
AXA Assurance et Banque Eirl Holin Magali,Professional insurance agency services.,"58 Rue Tiquetonne, 75002 Paris, France",01 40 13 70 16,https://agence.axa.fr/distributeur/0004514704?utm_campaign=Multidiffusion&utm_content=0004514704&utm_medium=local&utm_source=GMB,info@axaassuranceetbanqueeirlholinmagali.com,Insurance Agencies,Paris,France,,48.86505,2.34628,,,,,,,,true,true,false
AXA Assurance et Banque Piton - Germe - Denis,Professional insurance agency services.,"128 Boulevard de Charonne, 75020 Paris, France",01 43 70 27 27,https://agence.axa.fr/distributeur/0003933304?utm_campaign=Multidiffusion&utm_content=0003933304&utm_medium=local&utm_source=GMB,info@axaassuranceetbanquepitongermedenis.com,Insurance Agencies,Paris,France,,48.8553,2.39544,,,,,,,,true,true,false
AXA Assurance et Banque Sarl Galey-Labauthe Et Associes,Professional insurance agency services.,"21 Pl. Dupuy, 31000 Toulouse, France",05 62 73 09 09,https://agence.axa.fr/distributeur/0002562204?utm_campaign=Multidiffusion&utm_content=0002562204&utm_medium=local&utm_source=GMB,info@axaassuranceetbanquesarlgaleylabautheetassocies.com,Insurance Agencies,Toulouse,France,,43.5999,1.45376,,,,,,,,true,true,false
AXA Assurance et Banque Tardio Barelles,Professional insurance agency services.,"2 Imp. Jean Chaubet, 31500 Toulouse, France",05 62 16 75 75,https://agence.axa.fr/distributeur/0003407304?utm_campaign=Multidiffusion&utm_content=0003407304&utm_medium=local&utm_source=GMB,info@axaassuranceetbanquetardiobarelles.com,Insurance Agencies,Toulouse,France,,43.6058,1.48121,,,,,,,,true,true,false
AXA Oficina Seguros Salud Gesegur Consulting (Barcelona),Professional insurance agency services.,"Carrer de Casanova, 46, Eixample, 08011 Barcelona, Spain",933 23 53 21,https://www.axa.es/oficina/agencia-seguros-gesegur-consulting_OTA4MDgy?utm_source=google&utm_medium=mybusiness&utm_campaign=home,info@axaoficinasegurossaludgesegurconsultingbarcelona.com,Insurance Agencies,Barcelona,Spain,,41.38449,2.160393,,,,,,,,true,true,false
AXA SEDE MADRID,Professional insurance agency services.,"C. de Emilio Vargas, 6, Cdad. Lineal, 28043 Madrid, Spain",902 40 40 84,https://www.axa.es/,info@axasedemadrid.com,Insurance Agencies,Madrid,Spain,,40.447804,-3.654296,,,,,,,,true,true,false
AXA Seguros,Professional insurance agency services.,"Pg. de la Ciutadella, 13, ESC. DCHA. 1º PTA. 2, Ciutat Vella, 46003 Valencia, Spain",963 51 84 94,https://www.axa.es/oficina/agencia-seguros-felipe-garcia-del-real-roca_MTQ2NDI5?utm_source=google&utm_medium=mybusiness&utm_campaign=home,info@axaseguros.com,Insurance Agencies,Valencia,Spain,,39.472815,-0.367323,,,,,,,,true,true,false
AZLEGAL - Abogados Extranjería y Movilidad internacional,Professional lawyer services.,"Pl. de la Universitat, 3, 6 Planta, Eixample, 08002 Barcelona, Spain",676 49 07 41,http://www.azlegal.es/,info@azlegalabogadosextranjeriaymovilidadinternacional.com,Legal Services,Barcelona,Spain,,41.38496,2.163482,,,,,,,,true,true,false
AZUL,Professional home goods store services.,"73 Rue Francis Davso, 13001 Marseille, France",09 73 56 05 29,https://www.azul-azul.com/,info@azul.com,Retail,Marseille,France,,43.292829,5.375261,,,,,,,,true,true,false
Aapka - Restaurant Berlin Alexanderplatz,Professional restaurant services.,"Karl-Liebknecht-Straße 23, Memhardstraße 1-3, 10178 Berlin, Germany",030 85077788,https://www.aapka.de/,info@aapkarestaurantberlinalexanderplatz.com,Restaurant,Berlin,Germany,,52.523604,13.411062,,,,,,,,true,true,false
Abaton Kino,Down-home movie theater with a vintage vibe featuring a relaxed bar with outdoor seating.,"Allende-Platz 3, 20146 Hamburg, Germany",040 41320320,http://www.abaton.de/,info@abatonkino.com,Cinemas,Hamburg,Germany,,53.567574,9.981936,,,,,,,,true,true,false
Abault Toulouse,Professional real estate agency services.,"3 Rue d'Alsace Lorraine, 31000 Toulouse, France",05 61 21 75 40,https://www.abault.com/,info@abaulttoulouse.com,Real Estate Agencies,Toulouse,France,,43.599834,1.445558,,,,,,,,true,true,false
Abcyou Bed & Breakfast Valencia,"Relaxed guesthouse featuring unassuming quarters, plus a cool cafe/bar, a garden & free Wi-Fi.","Carrer de Martí, 10, L'Eixample, 46005 València, Valencia, Spain",963 81 55 60,http://www.abcyou.es/,info@abcyoubedbreakfastvalencia.com,Bed & Breakfasts,Valencia,Spain,,39.465217,-0.370698,,,,,,,,true,true,false
Abeille Assurances - Lyon Tête d'Or,Professional insurance agency services.,"93 Boulevard des Belges, 69006 Lyon, France",04 23 29 14 94,https://agences.abeille-assurances.fr/villeurbanne/,info@abeilleassuranceslyontetedor.com,Insurance Agencies,Lyon,France,,45.769541,4.857755,,,,,,,,true,true,false
Abeille Assurances - Marseille Paradis - Cabinet Garin-Barraud,Professional insurance agency services.,"31 Rue Grignan, 13006 Marseille, France",04 91 33 63 25,https://agences.abeille-assurances.fr/marseille-paradis/,info@abeilleassurancesmarseilleparadiscabinetgarinbarraud.com,Insurance Agencies,Marseille,France,,43.292278,5.377603,,,,,,,,true,true,false
Abeille Assurances - Toulouse Midi,Professional insurance agency services.,"63 Av. Antoine de Saint-Exupéry, 31400 Toulouse, France",05 61 21 93 18,https://agences.abeille-assurances.fr/toulouse-midi/,info@abeilleassurancestoulousemidi.com,Insurance Agencies,Toulouse,France,,43.585767,1.465845,,,,,,,,true,true,false
Abeille Assurances - Toulouse Saint Michel,Professional insurance agency services.,"36 Gd Rue Saint-Michel, 31400 Toulouse, France",05 34 31 24 00,https://agences.abeille-assurances.fr/toulouse-saint-michel/,info@abeilleassurancestoulousesaintmichel.com,Insurance Agencies,Toulouse,France,,43.587459,1.446796,,,,,,,,true,true,false
Abogados Extranjería Barcelona,Professional lawyer services.,"Av. Diagonal, 325, 2º 1ª, Eixample, 08009 Barcelona, Spain",692 32 32 44,http://www.abogadoextranjeríabarcelona.com/2015/10/formulario-de-contacto-on-line.html,info@abogadosextranjeriabarcelona.com,Legal Services,Barcelona,Spain,,41.399067,2.170638,,,,,,,,true,true,false
Abracadabra Suites You,Charming rooms with flat-screen TVs & balconies in a relaxed B&B in a 19th-century building.,"C. de Bailén, 39, 1°Dcha, Centro, 28005 Madrid, Spain",911 30 18 51,https://suitesyou.com/es/alojamientos/,info@abracadabrasuitesyou.com,Hotel,Madrid,Spain,,40.412274,-3.713647,,,,,,,,true,true,false
Accounting Profi,Professional consultant services.,"Kühlungsborner Str. 56, 22147 Hamburg, Germany",040 18135727,http://accounting-profi.de/,info@accountingprofi.com,Business Consultants,Hamburg,Germany,,53.601624,10.133563,,,,,,,,true,true,false
Ace Accountants,Professional consultant services.,"Poststraße 33, 20354 Hamburg, Germany",040 25332102,https://www.ace-accountants.de/,info@aceaccountants.com,Business Consultants,Hamburg,Germany,,53.553911,9.988984,,,,,,,,true,true,false
Acoustic Music Store,Professional store services.,"Berliner Str. 29, 13189 Berlin, Germany",030 2929646,https://www.acoustic-music-store.de/,info@acousticmusicstore.com,Retail,Berlin,Germany,,52.563331,13.412429,,,,,,,,true,true,false
Actif Conseil,Professional consultant services.,"31 Av. Marcel Dassault, 31500 Toulouse, France",05 62 47 49 00,http://www.actif-conseil.com/?utm_source=gmb,info@actifconseil.com,Business Consultants,Toulouse,France,,43.580051,1.494904,,,,,,,,true,true,false
Adepte,Professional jewelry store services.,"11 Rue du Lieutenant Colonel Pélissier, 31000 Toulouse, France",05 34 30 52 85,http://www.adepte-store.fr/,info@adepte.com,Jewelry Stores,Toulouse,France,,43.603534,1.447103,,,,,,,,true,true,false
Adina Apartment Hotel Hamburg Michel,"Polished hotel offering apartments with kitchens & living rooms, plus a gym & an indoor pool.","Neuer Steinweg 26, 20459 Hamburg, Germany",040 334608556,https://adinahotels.com/de/apartments/hamburg-michel/?utm_source=googleplaces&utm_medium=organic&utm_campaign=hotellink&utm_content=adina-hamburg-michel,info@adinaapartmenthotelhamburgmichel.com,Hotel,Hamburg,Germany,,53.550155,9.976084,,,,,,,,true,true,false
Adlanter Valencia,Professional consultant services.,"C/ de Menorca, 19, 7ª mod 1, Camins al Grau, 46023 Valencia, Spain",963 39 11 17,https://www.adlanter.com/asesoria-valencia/,info@adlantervalencia.com,Business Consultants,Valencia,Spain,,39.458311,-0.345311,,,,,,,,true,true,false
"Adomat Immigration - U.S. Immigration Law, Visas and Green Cards",Professional lawyer services.,"Schillerstraße 10, 10625 Berlin, Germany",030 31196203,http://www.adomatimmigration.com/,info@adomatimmigrationusimmigrationlawvisasandgreencards.com,Legal Services,Berlin,Germany,,52.51107,13.31867,,,,,,,,true,true,false
AdressePRO Lyon,Professional real estate agency services.,"88 Av. Maréchal de Saxe, 69003 Lyon, France",04 37 28 17 00,https://www.adressepro.fr/agence-immobilier-entreprise/lyon?utm_source=google&utm_medium=seo&utm_campaign=google_my_business_adressepro,info@adresseprolyon.com,Real Estate Agencies,Lyon,France,,45.760354,4.845388,,,,,,,,true,true,false
Advanced Dental & Medical Clinic - Dentist in Barcelona,Professional dentist services.,"Carrer d'Amigó, 12, Sarrià-Sant Gervasi, 08021 Barcelona, Spain",930 24 70 38,https://advdentalmedicalclinic.com/,info@advanceddentalmedicalclinicdentistinbarcelona.com,Dentist,Barcelona,Spain,,41.39432,2.14586,,,,,,,,true,true,false
Adveniat,"Straightforward dorms with shared bathrooms, plus complimentary continental breakfast & a bar.","10 Rue François 1er 10, 75008 Paris, France",01 77 45 89 10,http://www.adveniat-paris.org/,info@adveniat.com,Hostels,Paris,France,,48.866058,2.308786,,,,,,,,true,true,false
AdvoAdvice Rechtsanwälte mbB,Professional lawyer services.,"Feldstraße 17a, 12207 Berlin, Germany",030 92100040,https://advoadvice.de/,info@advoadvicerechtsanwaltembb.com,Legal Services,Berlin,Germany,,52.413176,13.30625,,,,,,,,true,true,false
Advocate Abroad,Professional consultant services.,"C. de Padilla, 1, 2ª, Ciutat Vella, 46001 Valencia, Spain",961 12 55 13,https://advocateabroad.com/spain/lawyers/valencian-community/valencia/,info@advocateabroad.com,Business Consultants,Valencia,Spain,,39.469773,-0.378816,,,,,,,,true,true,false
"Aelea Consulting - Tax Advisors and Accountants in Madrid, Spain. Asesoría fiscal y contable expertos en Holded.",Professional consultant services.,"C. del Pensamiento, 27, Escalera IZ, Piso 3, Puerta 3, Tetuán, 28020 Madrid, Spain",919 46 46 38,http://www.aeleaconsulting.com/,info@aeleaconsultingtaxadvisorsandaccountantsinmadridspainasesoriafiscalycontableexpertosenholded.com,Business Consultants,Madrid,Spain,,40.459282,-3.69574,,,,,,,,true,true,false
Affenfaust Galerie,Professional art gallery services.,"Paul-Roosen-Straße 43, 22767 Hamburg, Germany",0176 75533188,https://www.affenfaustgalerie.de/,info@affenfaustgalerie.com,Art Galleries,Hamburg,Germany,,53.553378,9.956409,,,,,,,,true,true,false
Affordable Art Fair Hamburg,Professional art gallery services.,"Messeplatz 1, 20357 Hamburg, Germany",040 533070510,http://affordableartfair.com/fairs/hamburg,info@affordableartfairhamburg.com,Art Galleries,Hamburg,Germany,,53.562479,9.971776,,,,,,,,true,true,false
Agastache Restaurant,Wine & artfully plated dishes with thoughtfully sourced ingredients in a laid-back setting.,"134 Rue Duguesclin, 69006 Lyon, France",04 78 52 30 31,http://www.agastache-restaurant-lyon.fr/,info@agastacherestaurant.com,French Restaurants,Lyon,France,,45.766417,4.847637,,,,,,,,true,true,false
Agence Crédit Agricole Toulouse Capitole,Professional bank services.,"3 Pl. du Capitole, 31000 Toulouse, France",05 34 33 04 78,https://www.ca-toulouse31.fr/,info@agencecreditagricoletoulousecapitole.com,Bank,Toulouse,France,,43.603846,1.443619,,,,,,,,true,true,false
Agence Crédit Agricole des Professionnels Centre,Professional bank services.,"63 Bd Lazare Carnot, 31000 Toulouse, France",05 61 45 56 80,https://www.ca-toulouse31.fr/,info@agencecreditagricoledesprofessionnelscentre.com,Bank,Toulouse,France,,43.604086,1.450141,,,,,,,,true,true,false
Agence NOVEA Immobilier Lyon 5,Professional real estate agency services.,"5 Quai Romain Rolland, 69005 Lyon, France",04 26 07 10 96,https://www.novea-immobilier.fr/,info@agencenoveaimmobilierlyon5.com,Real Estate Agencies,Lyon,France,,45.764206,4.828828,,,,,,,,true,true,false
Agence Nestenn Immobilier Toulouse,Professional real estate agency services.,"79 Rte de Narbonne, 31400 Toulouse, France",05 34 31 82 53,https://immobilier-toulouse-rangueil.nestenn.com/,info@agencenestennimmobiliertoulouse.com,Real Estate Agencies,Toulouse,France,,43.568435,1.456843,,,,,,,,true,true,false
Agence immobilière ERA HONORE SERRES Toulouse,Professional real estate agency services.,"48 Av. Honoré Serres, 31000 Toulouse, France",05 35 37 17 17,https://www.erafrance.com/agence-immobiliere-toulouse-143,info@agenceimmobiliereerahonoreserrestoulouse.com,Real Estate Agencies,Toulouse,France,,43.615041,1.437825,,,,,,,,true,true,false
Agence immobilière FRANCE ROOM Marseille,Professional real estate agency services.,"165 Bd Boisson, 13004 Marseille, France",09 80 80 83 86,https://france-room.fr/,info@agenceimmobilierefranceroommarseille.com,Real Estate Agencies,Marseille,France,,43.296528,5.404086,,,,,,,,true,true,false
Agence immobilière Laforêt Marseille 1,Professional real estate agency services.,"20 Rue de la République, 13001 Marseille, France",04 91 00 70 07,https://www.laforet.com/agence-immobiliere/marseillerepublique?utm_source=google&utm_medium=mybusiness,info@agenceimmobilierelaforetmarseille1.com,Real Estate Agencies,Marseille,France,,43.29787,5.373073,,,,,,,,true,true,false
Agence immobilière RE/MAX For You Marseille,Professional real estate agency services.,"133 Bis Cor Président John Fitzgerald Kennedy, 13007 Marseille, France",04 91 52 41 83,https://remaxforyou.fr/,info@agenceimmobiliereremaxforyoumarseille.com,Real Estate Agencies,Marseille,France,,43.287087,5.352114,,,,,,,,true,true,false
Agencia Generali Seguros,Professional insurance agency services.,"Carrer de València, 86, Baixos, L'Eixample, 08015 Barcelona, Spain",932 71 35 74,https://generali.es/agente/bertacasas?utm_source=google_my-business,info@agenciageneraliseguros.com,Insurance Agencies,Barcelona,Spain,,41.382335,2.149782,,,,,,,,true,true,false
